"1558","812",\N,"1296"
"1367","813",\N,"1297"
"1367","814",\N,"1298"
"1558","813",\N,"1299"
"1558","814",\N,"1300"
"1558","815",\N,"1301"
"1558","816",\N,"1302"
"1558","817",\N,"1303"
"1558","818",\N,"1304"
"1558","819",\N,"1305"
"2238","820",\N,"1306"
"1558","820",\N,"1307"
"1326","821",\N,"1308"
"1331","821",\N,"1309"
"1456","822",\N,"1310"
"2159","822",\N,"1311"
"1456","823",\N,"1312"
"1456","824",\N,"1313"
"1456","825",\N,"1314"
"1456","826",\N,"1315"
"1456","827",\N,"1316"
"1456","828",\N,"1317"
"1456","829",\N,"1318"
"1456","830",\N,"1319"
"1456","831",\N,"1320"
"1456","832",\N,"1321"
"1456","833",\N,"1322"
"1456","834",\N,"1323"
"1456","835",\N,"1324"
"2159","836",\N,"1325"
"2651","1138",\N,"1854"
"2651","1137","0","1853"
"2632","1138",\N,"1852"
"2632","1137",\N,"1851"
"2658","1136","1","1850"
"2631","1135",\N,"1849"
"2631","1134",\N,"1848"
"2631","1133",\N,"1847"
"2191","839",\N,"1334"
"2191","840",\N,"1335"
"2199","841",\N,"1336"
"2199","842",\N,"1337"
"2199","843",\N,"1338"
"2199","847",\N,"1339"
"2199","844",\N,"1340"
"2199","845",\N,"1341"
"2211","844",\N,"1342"
"2211","845",\N,"1343"
"2211","846",\N,"1344"
"2211","848",\N,"1345"
"2199","848",\N,"1346"
"2199","849",\N,"1347"
"2199","850",\N,"1348"
"2199","851",\N,"1349"
"2199","852",\N,"1350"
"2199","853",\N,"1351"
"2199","854",\N,"1352"
"2631","1132",\N,"1846"
"2657","1131","1","1845"
"2656","1130","1","1844"
"2626","1129","1","1843"
"2626","1128","1","1842"
"2655","1127","1","1841"
"2655","1126","1","1840"
"2655","1125","1","1839"
"2655","1124","1","1838"
"2655","1123","1","1837"
"2655","1121","1","1836"
"1364","864",\N,"1364"
"1691","865",\N,"1365"
"1691","866",\N,"1366"
"1590","867",\N,"1367"
"2235","868",\N,"1368"
"2255","870",\N,"1369"
"2255","871",\N,"1370"
"2252","870",\N,"1371"
"2243","871",\N,"1372"
"2224","872",\N,"1373"
"2655","1120","1","1835"
"2655","1119","1","1834"
"2655","1118","1","1833"
"2655","1117","1","1832"
"2655","1116","1","1831"
"2655","1115","1","1830"
"2655","1114","1","1829"
"2655","1113","1","1828"
"2655","1112","1","1827"
"2655","1111","1","1826"
"2655","1110","1","1825"
"2655","1109","1","1824"
"2562","997","1","1805"
"1852","874","0","1387"
"1852","875",\N,"1388"
"1852","877",\N,"1389"
"1852","881",\N,"1390"
"1852","882",\N,"1391"
"1852","883",\N,"1392"
"1852","884",\N,"1393"
"1852","885",\N,"1394"
"1852","886",\N,"1395"
"2624","979","1","1804"
"2623","978","1","1803"
"1572","889",\N,"1398"
"1288","890",\N,"1399"
"1288","891",\N,"1400"
"1288","892",\N,"1401"
"1288","893",\N,"1402"
"1288","894",\N,"1403"
"2232","895",\N,"1404"
"2232","896",\N,"1405"
"2232","897",\N,"1406"
"2232","898",\N,"1407"
"1288","899",\N,"1408"
"1288","900",\N,"1409"
"1288","901",\N,"1410"
"1288","902",\N,"1411"
"1544","902",\N,"1412"
"1654","902",\N,"1413"
"1576","902",\N,"1414"
"1657","902",\N,"1415"
"1288","903",\N,"1416"
"1544","903",\N,"1417"
"1444","904",\N,"1418"
"1392","904",\N,"1419"
"1579","904",\N,"1420"
"1288","905",\N,"1421"
"1288","906",\N,"1422"
"1288","907",\N,"1423"
"1288","908",\N,"1424"
"1288","909",\N,"1425"
"1288","910",\N,"1426"
"1288","911",\N,"1427"
"1288","912",\N,"1428"
"1288","913",\N,"1429"
"1288","914",\N,"1430"
"2232","915",\N,"1431"
"1258","916",\N,"1432"
"1288","916",\N,"1433"
"1457","916",\N,"1434"
"2622","941","1","1802"
"2622","940","1","1801"
"1562","919",\N,"1437"
"1562","920",\N,"1438"
"1562","921",\N,"1439"
"1487","922",\N,"1440"
"1385","923",\N,"1441"
"1385","924",\N,"1442"
"1385","925",\N,"1443"
"1385","926",\N,"1444"
"2263","924",\N,"1445"
"2263","925",\N,"1446"
"2263","926",\N,"1447"
"2622","939","1","1800"
"2622","937","1","1799"
"2621","936","1","1798"
"1385","927",\N,"1451"
"1444","928",\N,"1452"
"1392","928",\N,"1453"
"1296","929",\N,"1454"
"1385","930",\N,"1455"
"1385","931",\N,"1456"
"1385","932",\N,"1457"
"1385","933",\N,"1458"
"1385","934",\N,"1459"
"1385","935",\N,"1460"
"2655","1105","1","1820"
"2655","1104","1","1819"
"2655","1103","1","1818"
"2655","1102","1","1817"
"2655","1101","1","1816"
"1370","942",\N,"1466"
"1370","943",\N,"1467"
"1448","943",\N,"1468"
"1537","943",\N,"1469"
"1370","944",\N,"1470"
"1448","945",\N,"1471"
"1360","944",\N,"1472"
"1399","955",\N,"1473"
"1284","956",\N,"1474"
"1284","957",\N,"1475"
"1284","958",\N,"1476"
"1284","959",\N,"1477"
"1284","960",\N,"1478"
"1284","961",\N,"1479"
"1284","962",\N,"1480"
"1333","963",\N,"1481"
"1673","964",\N,"1482"
"1673","965",\N,"1483"
"1673","966",\N,"1484"
"1673","967",\N,"1485"
"1673","968",\N,"1486"
"1283","969",\N,"1487"
"1283","970","0","1488"
"1386","971",\N,"1489"
"1386","972",\N,"1490"
"1401","973",\N,"1491"
"1441","973",\N,"1492"
"1444","973",\N,"1493"
"2557","973",\N,"1494"
"1399","973",\N,"1495"
"1523","975",\N,"1496"
"2557","977",\N,"1497"
"2655","1107","1","1822"
"2655","1106","1","1821"
"1453","980",\N,"1500"
"1453","981",\N,"1501"
"1312","983",\N,"1502"
"1312","984",\N,"1503"
"1312","985",\N,"1504"
"1312","986",\N,"1505"
"1537","987",\N,"1506"
"1444","987",\N,"1507"
"1444","988",\N,"1508"
"1537","989",\N,"1509"
"1537","990",\N,"1510"
"1444","991",\N,"1511"
"1360","992",\N,"1512"
"1360","993",\N,"1513"
"1360","995",\N,"1514"
"1257","992",\N,"1515"
"1332","993",\N,"1516"
"1374","994",\N,"1517"
"1396","994",\N,"1518"
"1312","994",\N,"1519"
"1448","994",\N,"1520"
"1537","994",\N,"1521"
"1257","994",\N,"1522"
"1332","994",\N,"1523"
"1257","995",\N,"1524"
"1374","995",\N,"1525"
"1396","995",\N,"1526"
"1332","995",\N,"1527"
"1374","996",\N,"1528"
"1360","1167",\N,"1529"
"2655","1108","1","1823"
"1367","998",\N,"1531"
"1367","999",\N,"1532"
"1367","1000",\N,"1533"
"1367","1001",\N,"1534"
"1367","1002",\N,"1535"
"1367","1003",\N,"1536"
"1367","1004",\N,"1537"
"1367","1005",\N,"1538"
"1367","1006",\N,"1539"
"1367","1007",\N,"1540"
"1367","1008",\N,"1541"
"1367","1009",\N,"1542"
"1367","1010",\N,"1543"
"1367","1011",\N,"1544"
"1367","1012",\N,"1545"
"1367","1013",\N,"1546"
"1367","1014",\N,"1547"
"1367","1015",\N,"1549"
"1367","1016",\N,"1550"
"1367","1017",\N,"1551"
"1367","1018",\N,"1552"
"1367","1019",\N,"1553"
"1367","1020",\N,"1554"
"1367","1021",\N,"1555"
"1367","1022",\N,"1556"
"1367","1023",\N,"1557"
"1367","1024",\N,"1558"
"1367","1025",\N,"1559"
"2563","1026",\N,"1560"
"2563","1027",\N,"1561"
"2563","1028",\N,"1562"
"2563","1029",\N,"1563"
"2563","1030",\N,"1564"
"1367","1031",\N,"1565"
"1367","1032",\N,"1566"
"1367","1033",\N,"1567"
"1367","1034",\N,"1568"
"1367","1035",\N,"1569"
"1367","1036",\N,"1570"
"1643","1050",\N,"1571"
"1426","1037",\N,"1572"
"1426","1038",\N,"1573"
"1426","1039",\N,"1574"
"1426","1040",\N,"1575"
"1426","1041",\N,"1576"
"1426","1042",\N,"1577"
"1426","1043",\N,"1578"
"1426","1044",\N,"1579"
"1426","1045",\N,"1580"
"1426","1046",\N,"1581"
"1426","1047",\N,"1582"
"1426","1048",\N,"1583"
"1426","1049",\N,"1584"
"1671","1051",\N,"1585"
"1720","1052",\N,"1586"
"1720","1053",\N,"1587"
"1720","1054",\N,"1588"
"2472","1055",\N,"1589"
"2559","1056",\N,"1590"
"2557","1057",\N,"1591"
"2564","1058","1","1592"
"2564","1059","1","1593"
"2557","1059",\N,"1594"
"2564","1060","1","1595"
"2564","1061","1","1596"
"2564","1062","1","1597"
"2564","1063","1","1598"
"2564","1064","1","1599"
"2564","1065","1","1600"
"2564","1066","1","1601"
"2559","1067",\N,"1602"
"2559","1068",\N,"1603"
"2557","1069",\N,"1604"
"2557","1070",\N,"1605"
"2557","1071",\N,"1606"
"2557","1072",\N,"1607"
"2557","1073",\N,"1608"
"2557","1074",\N,"1609"
"2564","1075","1","1610"
"2565","1075","1","1611"
"2564","1076","1","1612"
"2565","1076","1","1613"
"2564","1077","1","1614"
"2565","1077","1","1615"
"2564","1078","1","1616"
"2565","1078","1","1617"
"2559","1075",\N,"1618"
"2559","1076",\N,"1619"
"2559","1077",\N,"1620"
"2559","1078",\N,"1621"
"2557","1079",\N,"1622"
"2557","1080",\N,"1623"
"2557","1081",\N,"1624"
"2557","1082",\N,"1625"
"2557","1084",\N,"1626"
"2557","1085",\N,"1627"
"2566","1080","1","1628"
"2566","1081","1","1629"
"2566","1082","1","1630"
"2566","1085","1","1631"
"2558","1087",\N,"1632"
"2558","1088",\N,"1633"
"2558","1089",\N,"1634"
"2567","15","1","1635"
"2567","16","1","1636"
"2566","1219","1","1927"
"2575","1220","1","1928"
"2575","1221","1","1929"
"2575","1222","1","1930"
"2575","1223","1","1931"
"2587","1224","1","1932"
"2590","1224","1","1933"
"2587","1225","1","1934"
"2590","1225","1","1935"
"2587","1226","1","1936"
"2590","1226","1","1937"
"2587","1227","1","1938"
"2587","1228","1","1939"
"2690","1229","1","1940"
"2690","1230","1","1941"
"2690","1231","1","1942"
"2590","1232","1","1943"
"2590","1233","1","1944"
"2590","1234","1","1945"
"2590","1235","1","1946"
"2590","1236","1","1947"
"2590","1237","1","1948"
"2587","1232","1","1949"
"2587","1233","1","1950"
"2587","1234","1","1951"
"2587","1235","1","1952"
"2587","1236","1","1953"
"2587","1237","1","1954"
"2587","1238","1","1955"
"2587","1239","1","1956"
"2587","1240","1","1957"
"2587","1241","1","1958"
"2587","1242","1","1959"
"2761","1243","1","1960"
"2806","1243","1","1961"
"2690","1243","1","1962"
"2761","1246","1","1963"
"2806","1246","1","1964"
"2690","1246","1","1965"
"2761","1244","1","1966"
"2761","1247","1","1967"
"2806","1245","1","1968"
"2690","1245","1","1969"
"2806","1248","1","1970"
"2690","1248","1","1971"
"2721","1249","1","1972"
"2721","1250","1","1973"
"2721","1251","1","1974"
"2721","1252","1","1975"
"2721","1253","1","1976"
"2721","1254","1","1977"
"2721","1255","1","1978"
"2721","1256","1","1979"
"2721","1257","1","1980"
"2721","1258","1","1981"
"2721","1259","1","1982"
"2721","1260","1","1983"
"2731","1273","1","1984"
"2587","1274","1","1985"
"2761","1275","1","1986"
"2769","1276","1","1987"
"2769","1277","1","1988"
"2769","1278","1","1989"
"2769","1279","1","1990"
"2769","1280","1","1991"
"2770","1276","1","1992"
"2877","1281","1","1993"
"2877","1282","1","1994"
"2915","1283",\N,"1995"
"2916","1284","1","1996"
"2917","1285",\N,"1997"
"2243","1286",\N,"1998"
"2243","1287",\N,"1999"
"2243","1288",\N,"2000"
"2243","1289",\N,"2001"
"2243","1290",\N,"2002"
"2243","1291",\N,"2003"
"2243","1292",\N,"2004"
"1300","1293",\N,"2005"
"2593","1295","1","2006"
"2593","1296","1","2007"
"2593","1297","1","2008"
"2593","1298","1","2009"
"2593","1299","1","2010"
"2593","1300","1","2011"
"2593","1301","1","2012"
"2593","1302","1","2013"
"2593","1303","1","2014"
"2593","1304","1","2015"
"2593","1305","1","2016"
"2593","1306","1","2017"
"2593","1307","1","2018"
"2593","1308","1","2019"
"2593","1309","1","2020"
"2593","1310","1","2021"
"2593","1311","1","2022"
"2593","1312","1","2023"
"2593","1313","1","2024"
"2593","1314","1","2025"
"2593","1315","1","2026"
"2593","1316","1","2027"
"2593","1317","1","2028"
